id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
1916,CYSZ,small_airport,Sainte-Anne-des-Monts Aerodrome,49.1203,-66.529198,71,NA,CA,CA-QC,Sainte-Anne-des-Monts,no,,,CYSZ,,,https://en.wikipedia.org/wiki/Sainte-Anne-des-Monts_Aerodrome,YSZ
1917,CYTA,medium_airport,Pembroke Airport,45.86439895629883,-77.25170135498047,529,NA,CA,CA-ON,Pembroke,no,CYTA,YTA,CYTA,,http://www.flycyta.ca/,https://en.wikipedia.org/wiki/Pembroke_Airport,
1918,CYTE,small_airport,Cape Dorset Airport,64.230003,-76.526703,164,NA,CA,CA-NU,Kinngait,yes,CYTE,YTE,CYTE,,,https://en.wikipedia.org/wiki/Cape_Dorset_Airport,
1919,CYTF,medium_airport,Alma Airport,48.5089,-71.641899,445,NA,CA,CA-QC,Alma,no,CYTF,YTF,CYTF,,,https://en.wikipedia.org/wiki/Alma_Airport,
1920,CYTH,medium_airport,Thompson Airport,55.80110168457031,-97.86419677734375,729,NA,CA,CA-MB,Thompson,yes,CYTH,YTH,CYTH,,,https://en.wikipedia.org/wiki/Thompson_Airport,
1921,CYTL,small_airport,Big Trout Lake Airport,53.817799,-89.896896,729,NA,CA,CA-ON,Big Trout Lake,yes,CYTL,YTL,CYTL,,,https://en.wikipedia.org/wiki/Big_Trout_Lake_Airport,
1922,CYTN,small_airport,Trenton Airport,45.611904,-62.621102,319,NA,CA,CA-NS,Trenton,no,,,CYTN,,,https://en.wikipedia.org/wiki/Trenton_Airport_(Nova_Scotia),"YTN, CU3"
1923,CYTQ,small_airport,Tasiujaq Airport,58.667801,-69.955803,122,NA,CA,CA-QC,Tasiujaq,yes,CYTQ,YTQ,CYTQ,,,https://en.wikipedia.org/wiki/Tasiujaq_Airport,
1924,CYTR,medium_airport,CFB Trenton,44.118900299072266,-77.5280990600586,283,NA,CA,CA-ON,Trenton,no,CYTR,YTR,CYTR,,,https://en.wikipedia.org/wiki/CFB_Trenton,
1925,CYTS,medium_airport,Timmins/Victor M. Power,48.569698333699996,-81.376701355,967,NA,CA,CA-ON,Timmins,yes,CYTS,YTS,CYTS,,http://portal.timmins.ca/portal/en/timmins/residents/airport,https://en.wikipedia.org/wiki/Timmins_Airport,Timmins Victor M. Power Airport
1926,CYTZ,medium_airport,Billy Bishop Toronto City Airport,43.627852,-79.39553,252,NA,CA,CA-ON,Toronto,yes,CYTZ,YTZ,CYTZ,,https://www.billybishopairport.com/,https://en.wikipedia.org/wiki/Billy_Bishop_Toronto_City_Airport,"YTO, Toronto Island Airport"
1927,CYUB,small_airport,Tuktoyaktuk / James Gruben Airport,69.433296,-133.026001,15,NA,CA,CA-NT,Tuktoyaktuk,no,CYUB,YUB,CYUB,,,https://en.wikipedia.org/wiki/Tuktoyaktuk/James_Gruben_Airport,
1928,CYUL,large_airport,Montreal / Pierre Elliott Trudeau International Airport,45.467837,-73.742294,118,NA,CA,CA-QC,Montréal,yes,CYUL,YUL,CYUL,YUL,http://www.admtl.com/passager/Home.aspx,https://en.wikipedia.org/wiki/Montréal–Trudeau_International_Airport,"YMQ, Dorval Airport"
1929,CYUT,small_airport,Naujaat Airport,66.521024,-86.225166,80,NA,CA,CA-NU,Repulse Bay,yes,CYUT,YUT,CYUT,,,https://en.wikipedia.org/wiki/Repulse_Bay_Airport,Repulse Bay Airport
1930,CYUX,medium_airport,Hall Beach Airport,68.7761,-81.2425,30,NA,CA,CA-NU,Sanirajak,yes,CYUX,YUX,CYUX,,,https://en.wikipedia.org/wiki/Hall_Beach_Airport,
1931,CYUY,medium_airport,Rouyn Noranda Airport,48.20610046386719,-78.83560180664062,988,NA,CA,CA-QC,Rouyn-Noranda,yes,CYUY,YUY,CYUY,,,https://en.wikipedia.org/wiki/Rouyn-Noranda_Airport,
1932,CYVB,medium_airport,Bonaventure Airport,48.071098,-65.460297,123,NA,CA,CA-QC,Bonaventure,yes,CYVB,YVB,CYVB,,,https://en.wikipedia.org/wiki/Bonaventure_Airport,
1933,CYVC,medium_airport,La Ronge Airport,55.151401519800004,-105.262001038,1242,NA,CA,CA-SK,La Ronge,yes,CYVC,YVC,CYVC,,,https://en.wikipedia.org/wiki/La_Ronge_(Barber_Field)_Airport,
1934,CYVD,medium_airport,Virden / RJ (Bob) Andrew Field Regional Aerodrome,49.8783,-100.917999,1454,NA,CA,CA-MB,Virden,no,,,CYVD,YVD,,https://en.wikipedia.org/wiki/Virden_Airport,
1935,CYVG,small_airport,Vermilion Airport,53.357714,-110.827388,2025,NA,CA,CA-AB,Vermilion,no,CYVG,YVG,CYVG,YVG,,https://en.wikipedia.org/wiki/Vermilion_Airport,YVG
1936,CYVK,medium_airport,Vernon Regional Airport,50.246163,-119.330963,1140,NA,CA,CA-BC,Vernon,no,CYVK,YVE,CYVK,,,https://en.wikipedia.org/wiki/Vernon_Regional_Airport,YVK
314953,CYVL,small_airport,Tommy Kochon Airport,67.02015,-126.128364,870,NA,CA,CA-NT,Colville Lake,yes,CYVL,YCK,CYVL,,,https://en.wikipedia.org/wiki/Colville_Lake/Tommy_Kochon_Aerodrome,
1937,CYVM,small_airport,Qikiqtarjuaq Airport,67.54656,-64.03141,21,NA,CA,CA-NU,Qikiqtarjuaq,yes,CYVM,YVM,CYVM,,,https://en.wikipedia.org/wiki/Qikiqtarjuaq_Airport,Broughton Island
1938,CYVO,medium_airport,Val-d'Or Airport,48.0532989502,-77.7827987671,1107,NA,CA,CA-QC,Val-d'Or,yes,CYVO,YVO,CYVO,,http://www.arvo.qc.ca/,https://en.wikipedia.org/wiki/Val-d'Or_Airport,
1939,CYVP,medium_airport,Kuujjuaq Airport,58.096099853515625,-68.4269027709961,129,NA,CA,CA-QC,Kuujjuaq,yes,CYVP,YVP,CYVP,,,https://en.wikipedia.org/wiki/Kuujjuaq_Airport,
1940,CYVQ,medium_airport,Norman Wells Airport,65.28160095214844,-126.7979965209961,238,NA,CA,CA-NT,Norman Wells,yes,CYVQ,YVQ,CYVQ,,,https://en.wikipedia.org/wiki/Norman_Wells_Airport,
1941,CYVR,large_airport,Vancouver International Airport,49.193901,-123.183998,14,NA,CA,CA-BC,Vancouver,yes,CYVR,YVR,CYVR,,http://www.yvr.ca/,https://en.wikipedia.org/wiki/Vancouver_International_Airport,
1942,CYVT,small_airport,Buffalo Narrows Airport,55.8418998718,-108.417999268,1423,NA,CA,CA-SK,Buffalo Narrows,no,CYVT,YVT,CYVT,,,https://en.wikipedia.org/wiki/Buffalo_Narrows_Airport,YVT
1943,CYVV,medium_airport,Wiarton Airport,44.7458,-81.107201,729,NA,CA,CA-ON,Wiarton,yes,CYVV,YVV,CYVV,,http://wiartonairport.ca/,https://en.wikipedia.org/wiki/Wiarton_Airport,
1944,CYVZ,small_airport,Deer Lake Airport,52.655613,-94.061208,1092,NA,CA,CA-ON,Deer Lake,yes,CYVZ,YVZ,CYVZ,,,https://en.wikipedia.org/wiki/Deer_Lake_Airport_(Ontario),
1945,CYWA,heliport,Petawawa Heliport,45.952202,-77.319199,427,NA,CA,CA-ON,Petawawa,no,CYWA,YWA,CYWA,,,https://en.wikipedia.org/wiki/Petawawa_Airport,
954,CYWE,small_airport,Wekweètì Airport,64.190804,-114.077002,1208,NA,CA,CA-NT,Wekweètì,yes,CYWE,YFJ,CYWE,CFJ7,,https://en.wikipedia.org/wiki/Wekwe%C3%A8t%C3%AC_Airport,"Wekweti, Snare Lake"
1946,CYWG,large_airport,Winnipeg / James Armstrong Richardson International Airport,49.909999847399995,-97.2398986816,783,NA,CA,CA-MB,Winnipeg,yes,CYWG,YWG,CYWG,YWG,http://www.waa.ca/,https://en.wikipedia.org/wiki/Winnipeg_James_Armstrong_Richardson_International_Airport,CFB Winnipeg
1947,CYWH,seaplane_base,Victoria Harbour Seaplane Base,48.423782,-123.37198,,NA,CA,CA-BC,Victoria,yes,CYWH,YWH,CYWH,,,https://en.wikipedia.org/wiki/Victoria_Inner_Harbour_Airport,
1948,CYWJ,small_airport,Déline Airport,65.211098,-123.435997,703,NA,CA,CA-NT,Déline,yes,CYWJ,YWJ,CYWJ,,,https://en.wikipedia.org/wiki/Deline_Airport,"Délı̨nę, Fort Franklin"
1949,CYWK,medium_airport,Wabush Airport,52.92190170288086,-66.8644027709961,1808,NA,CA,CA-NL,Wabush,yes,CYWK,YWK,CYWK,,,https://en.wikipedia.org/wiki/Wabush_Airport,
1950,CYWL,medium_airport,Williams Lake Airport,52.1831016541,-122.054000854,3085,NA,CA,CA-BC,Williams Lake,yes,CYWL,YWL,CYWL,,,https://en.wikipedia.org/wiki/Williams_Lake_Airport,
1951,CYWM,small_airport,Athabasca Airport,54.743099212646484,-113.20500183105469,1971,NA,CA,CA-AB,Athabasca,no,,,CYWM,,http://www.athabascacounty.com/Safety%20and%20Utilities/AthabascaAirport.asp,https://en.wikipedia.org/wiki/Athabasca_Airport,YWM
1952,CYWP,small_airport,Webequie Airport,52.959393,-87.374868,685,NA,CA,CA-ON,Webequie,yes,CYWP,YWP,CYWP,,,https://en.wikipedia.org/wiki/Webequie_Airport,
1953,CYWV,small_airport,Wainwright Airport,52.796404,-110.858445,2230,NA,CA,CA-AB,Wainwright,no,,,CYWV,,,https://en.wikipedia.org/wiki/Wainwright_Airport_(Alberta),YWV
1954,CYWY,medium_airport,Wrigley Airport,63.20940017700195,-123.43699645996094,489,NA,CA,CA-NT,Wrigley,no,CYWY,YWY,CYWY,,,https://en.wikipedia.org/wiki/Wrigley_Airport,
1955,CYXC,medium_airport,Cranbrook/Canadian Rockies International Airport,49.610802,-115.781998,3082,NA,CA,CA-BC,Cranbrook,yes,CYXC,YXC,CYXC,,https://flycanadianrockies.com/,https://en.wikipedia.org/wiki/Cranbrook/Canadian_Rockies_International_Airport,
1957,CYXE,large_airport,Saskatoon John G. Diefenbaker International Airport,52.170723,-106.700793,1653,NA,CA,CA-SK,Saskatoon,yes,CYXE,YXE,CYXE,,,https://en.wikipedia.org/wiki/Saskatoon/John_G._Diefenbaker_International_Airport,
1958,CYXH,medium_airport,Medicine Hat Regional Airport,50.018902,-110.721001,2352,NA,CA,CA-AB,Medicine Hat,yes,CYXH,YXH,CYXH,,,https://en.wikipedia.org/wiki/Medicine_Hat_Airport,
1959,CYXJ,medium_airport,Fort St John / North Peace Regional Airport,56.238098,-120.739998,2280,NA,CA,CA-BC,Fort Saint John,yes,CYXJ,YXJ,CYXJ,,,https://en.wikipedia.org/wiki/Fort_St._John_Airport,BZ3
1960,CYXK,medium_airport,Rimouski Airport,48.477644,-68.496323,82,NA,CA,CA-QC,Rimouski,yes,CYXK,YXK,CYXK,,,https://en.wikipedia.org/wiki/Rimouski_Airport,
1961,CYXL,medium_airport,Sioux Lookout Airport,50.11389923095703,-91.9052963256836,1258,NA,CA,CA-ON,Sioux Lookout,yes,CYXL,YXL,CYXL,,,https://en.wikipedia.org/wiki/Sioux_Lookout_Airport,
1962,CYXN,small_airport,Whale Cove Airport,62.240002,-92.598099,40,NA,CA,CA-NU,Whale Cove,yes,CYXN,YXN,CYXN,,,https://en.wikipedia.org/wiki/Whale_Cove_Airport,
1963,CYXP,small_airport,Pangnirtung Airport,66.144878,-65.713606,75,NA,CA,CA-NU,Pangnirtung,yes,CYXP,YXP,CYXP,,,https://en.wikipedia.org/wiki/Pangnirtung_Airport,
1964,CYXQ,medium_airport,Beaver Creek Airport,62.410301208496094,-140.86700439453125,2131,NA,CA,CA-YT,Beaver Creek,no,CYXQ,YXQ,CYXQ,,,https://en.wikipedia.org/wiki/Beaver_Creek_Airport,
1965,CYXR,medium_airport,Earlton (Timiskaming Regional) Airport,47.697400654599996,-79.8473453522,800,NA,CA,CA-ON,Earlton,no,CYXR,YXR,CYXR,,,https://en.wikipedia.org/wiki/Earlton_(Timiskaming_Regional)_Airport,yxr
1966,CYXS,medium_airport,Prince George (International) Airport,53.884311,-122.666554,2267,NA,CA,CA-BC,Prince George,yes,CYXS,YXS,CYXS,,https://www.pgairport.ca/,https://en.wikipedia.org/wiki/Prince_George_Airport,Prince George International
1967,CYXT,medium_airport,Northwest Regional Airport Terrace-Kitimat,54.468498,-128.576009,713,NA,CA,CA-BC,Terrace,yes,CYXT,YXT,CYXT,,,https://en.wikipedia.org/wiki/Terrace_Airport,
1968,CYXU,medium_airport,London International Airport,43.032845,-81.149003,912,NA,CA,CA-ON,London,yes,CYXU,YXU,CYXU,,http://www.londonairport.on.ca/,https://en.wikipedia.org/wiki/London_International_Airport,
1969,CYXX,medium_airport,Abbotsford International Airport,49.025299,-122.361,195,NA,CA,CA-BC,Abbotsford,yes,CYXX,YXX,CYXX,,http://www.abbotsfordairport.ca/,https://en.wikipedia.org/wiki/Abbotsford_International_Airport,
1970,CYXY,medium_airport,Whitehorse / Erik Nielsen International Airport,60.708533,-135.065705,2317,NA,CA,CA-YT,Whitehorse,yes,CYXY,YXY,CYXY,,https://yukonairports.ca/about-yxy,https://en.wikipedia.org/wiki/Whitehorse_International_Airport,
1971,CYXZ,medium_airport,Wawa Airport,47.96670150756836,-84.78669738769531,942,NA,CA,CA-ON,Wawa,no,CYXZ,YXZ,CYXZ,,,https://en.wikipedia.org/wiki/Wawa_Airport,
1972,CYYB,medium_airport,North Bay Jack Garland Airport,46.363602,-79.422798,1215,NA,CA,CA-ON,North Bay,yes,CYYB,YYB,CYYB,,https://yyb.ca/,https://en.wikipedia.org/wiki/North_Bay/Jack_Garland_Airport,"Jack Garland Airport, CFB North Bay"
1973,CYYC,large_airport,Calgary International Airport,51.118822,-114.009933,3557,NA,CA,CA-AB,Calgary,yes,CYYC,YYC,CYYC,,http://www.calgaryairport.com/,https://en.wikipedia.org/wiki/Calgary_International_Airport,McCall Field
1974,CYYD,medium_airport,Smithers Airport,54.82469940185547,-127.18299865722656,1712,NA,CA,CA-BC,Smithers,yes,CYYD,YYD,CYYD,,,https://en.wikipedia.org/wiki/Smithers_Airport,
1975,CYYE,medium_airport,Fort Nelson Airport,58.8363990784,-122.597000122,1253,NA,CA,CA-BC,Fort Nelson,yes,CYYE,YYE,CYYE,,,https://en.wikipedia.org/wiki/Fort_Nelson_Airport,
1976,CYYF,medium_airport,Penticton Airport,49.46310043334961,-119.60199737548828,1129,NA,CA,CA-BC,Penticton,yes,CYYF,YYF,CYYF,,,https://en.wikipedia.org/wiki/Penticton_Regional_Airport,
1977,CYYG,medium_airport,Charlottetown Airport,46.288911,-63.125174,160,NA,CA,CA-PE,Charlottetown,yes,CYYG,YYG,CYYG,,,https://en.wikipedia.org/wiki/Charlottetown_Airport,PEI
1978,CYYH,small_airport,Taloyoak Airport,69.5467,-93.576698,92,NA,CA,CA-NU,Taloyoak,yes,CYYH,YYH,CYYH,,,https://en.wikipedia.org/wiki/Taloyoak_Airport,Spence Bay
1979,CYYJ,large_airport,Victoria International Airport,48.647201,-123.427792,63,NA,CA,CA-BC,Victoria,yes,CYYJ,YYJ,CYYJ,,http://www.victoriaairport.com/,https://en.wikipedia.org/wiki/Victoria_International_Airport,
1980,CYYL,medium_airport,Lynn Lake Airport,56.86389923095703,-101.07599639892578,1170,NA,CA,CA-MB,Lynn Lake,yes,CYYL,YYL,CYYL,,,https://en.wikipedia.org/wiki/Lynn_Lake_Airport,
1981,CYYM,small_airport,Cowley Airport,49.636398315399994,-114.09400177,3876,NA,CA,CA-AB,Cowley,no,CYYM,YYM,CYYM,YYM,,https://en.wikipedia.org/wiki/Cowley_Airport,YYM
1982,CYYN,medium_airport,Swift Current Airport,50.291900634799994,-107.691001892,2680,NA,CA,CA-SK,Swift Current,no,CYYN,YYN,CYYN,,http://www.swiftcurrentairport.com/,https://en.wikipedia.org/wiki/Swift_Current_Airport,YYN
1983,CYYO,small_airport,Wynyard / W.B. Needham Field,51.8098883726,-104.169788361,1740,NA,CA,CA-SK,Wynyard,no,,,CYYO,,,https://en.wikipedia.org/wiki/Wynyard_Airport%2C_Canada,YYO
1984,CYYQ,medium_airport,Churchill Airport,58.739200592041016,-94.06500244140625,94,NA,CA,CA-MB,Churchill,yes,CYYQ,YYQ,CYYQ,,,https://en.wikipedia.org/wiki/Churchill_Airport,
1985,CYYR,medium_airport,Goose Bay Airport,53.3191986084,-60.4258003235,160,NA,CA,CA-NL,Goose Bay,yes,CYYR,YYR,CYYR,,,https://en.wikipedia.org/wiki/CFB_Goose_Bay,CFB Goose Bay
1986,CYYT,large_airport,St. John's International Airport,47.618599,-52.7519,461,NA,CA,CA-NL,St. John's,yes,CYYT,YYT,CYYT,,https://www.stjohnsairport.com/,https://en.wikipedia.org/wiki/St._John's_International_Airport,
1987,CYYU,medium_airport,Kapuskasing Airport,49.411587,-82.469645,743,NA,CA,CA-ON,Kapuskasing,no,CYYU,YYU,CYYU,,,https://en.wikipedia.org/wiki/Kapuskasing_Airport,
1988,CYYW,medium_airport,Armstrong Airport,50.29029846191406,-88.90969848632812,1058,NA,CA,CA-ON,Armstrong,no,CYYW,YYW,CYYW,,,https://en.wikipedia.org/wiki/Armstrong_Airport,
1989,CYYY,medium_airport,Mont Joli Airport,48.60860061645508,-68.20809936523438,172,NA,CA,CA-QC,Mont-Joli,yes,CYYY,YYY,CYYY,,,https://en.wikipedia.org/wiki/Mont-Joli_Airport,
1990,CYYZ,large_airport,Toronto Pearson International Airport,43.675935,-79.629421,569,NA,CA,CA-ON,Toronto,yes,CYYZ,YYZ,CYYZ,YYZ,http://www.torontopearson.com/,https://en.wikipedia.org/wiki/Toronto_Pearson_International_Airport,"YTO, Toronto International Airport, Malton"
1991,CYZD,closed,Downsview Airport,43.742522,-79.465399,652,NA,CA,CA-ON,North York,no,,,,,,https://en.wikipedia.org/wiki/Toronto/Downsview_Airport,"YZD, CYZD"
1992,CYZE,medium_airport,Gore Bay Manitoulin Airport,45.8853,-82.567802,623,NA,CA,CA-ON,Gore Bay,no,CYZE,YZE,CYZE,,,https://en.wikipedia.org/wiki/Gore_Bay-Manitoulin_Airport,
1993,CYZF,medium_airport,Yellowknife International Airport,62.462799,-114.440002,675,NA,CA,CA-NT,Yellowknife,yes,CYZF,YZF,CYZF,,https://www.inf.gov.nt.ca/en/services/airports/yellowknife-airport,https://en.wikipedia.org/wiki/Yellowknife_Airport,
1994,CYZG,small_airport,Salluit Airport,62.179401,-75.667198,743,NA,CA,CA-QC,Salluit,yes,CYZG,YZG,CYZG,,,https://en.wikipedia.org/wiki/Salluit_Airport,
1995,CYZH,medium_airport,Slave Lake Airport,55.292945,-114.777276,1912,NA,CA,CA-AB,Slave Lake,no,CYZH,YZH,CYZH,,http://slavelakeairport.com,https://en.wikipedia.org/wiki/Slave_Lake_Airport,YZH
1996,CYZP,medium_airport,Sandspit Airport,53.25429916379999,-131.813995361,21,NA,CA,CA-BC,Sandspit,yes,CYZP,YZP,CYZP,,,https://en.wikipedia.org/wiki/Sandspit_Airport,"Queen Charlotte Islands, Haida Gwaii"
1997,CYZR,medium_airport,Chris Hadfield Airport,42.999401,-82.308899,594,NA,CA,CA-ON,Sarnia,no,CYZR,YZR,CYZR,,,https://en.wikipedia.org/wiki/Sarnia_(Chris_Hadfield)_Airport,
1998,CYZS,medium_airport,Coral Harbour Airport,64.1932983398,-83.3593978882,210,NA,CA,CA-NU,Coral Harbour,yes,CYZS,YZS,CYZS,,,https://en.wikipedia.org/wiki/Coral_Harbour_Airport,
1999,CYZT,medium_airport,Port Hardy Airport,50.680599212646484,-127.36699676513672,71,NA,CA,CA-BC,Port Hardy,yes,CYZT,YZT,CYZT,,,https://en.wikipedia.org/wiki/Port_Hardy_Airport,
2000,CYZU,medium_airport,Whitecourt Airport,54.143902,-115.787003,2567,NA,CA,CA-AB,Whitecourt,yes,CYZU,YZU,CYZU,,,https://en.wikipedia.org/wiki/Whitecourt_Airport,
2001,CYZV,medium_airport,Sept-Îles Airport,50.22330093383789,-66.2656021118164,180,NA,CA,CA-QC,Sept-Îles,yes,CYZV,YZV,CYZV,,,https://en.wikipedia.org/wiki/Sept-%C3%8Eles_Airport,
2002,CYZW,medium_airport,Teslin Airport,60.17279815673828,-132.7429962158203,2313,NA,CA,CA-YT,Teslin,no,CYZW,YZW,CYZW,,,https://en.wikipedia.org/wiki/Teslin_Airport,
2003,CYZX,medium_airport,CFB Greenwood,44.98440170288086,-64.91690063476562,92,NA,CA,CA-NS,Greenwood,no,CYZX,YZX,CYZX,,,https://en.wikipedia.org/wiki/CFB_Greenwood,Greenwood Airport
2004,CYZY,medium_airport,Mackenzie Airport,55.297786,-123.133907,2264,NA,CA,CA-BC,Mackenzie,yes,,,CYZY,,,https://en.wikipedia.org/wiki/Mackenzie_Airport,YZY
2005,CZAC,small_airport,York Landing Airport,56.089401,-96.089203,621,NA,CA,CA-MB,York Landing,no,CZAC,ZAC,CZAC,,,https://en.wikipedia.org/wiki/York_Landing_Airport,
2006,CZAM,medium_airport,Shuswap Regional Airport,50.682802,-119.228996,1751,NA,CA,CA-BC,Salmon Arm,no,CZAM,YSN,CZAM,,http://www.salmonarm.ca/index.aspx?nid=228,https://en.wikipedia.org/wiki/Salmon_Arm_Airport,"AM4, Shuswap Regional Airport, Salmon Arm Airport"
2007,CZBA,small_airport,Burlington Executive Airpark,43.441453,-79.850103,602,NA,CA,CA-ON,Burlington,no,CZBA,,CZBA,,http://www.burlingtonairpark.com/,https://en.wikipedia.org/wiki/Burlington_Executive_Aerodrome,ZBA
2008,CZBB,medium_airport,Boundary Bay Airport,49.074338,-123.006877,6,NA,CA,CA-BC,Delta,no,CZBB,YDT,CZBB,,https://czbb.com/,https://en.wikipedia.org/wiki/Boundary_Bay_Airport,ZBB
2009,CZBD,small_airport,Ilford Airport,56.051622,-95.61882,642,NA,CA,CA-MB,Ilford,yes,CZBD,ILF,CZBD,,,https://en.wikipedia.org/wiki/Ilford_Airport,ZBD
2010,CZBF,medium_airport,Bathurst Airport,47.6297,-65.738899,193,NA,CA,CA-NB,South Tetagouche,yes,CZBF,ZBF,CZBF,,,https://en.wikipedia.org/wiki/Bathurst_Airport_(New_Brunswick),ZBF
2011,CZBM,medium_airport,Bromont (Roland Désourdy) Airport,45.290798,-72.741402,375,NA,CA,CA-QC,Bromont,no,CZBM,ZBM,CZBM,,,https://en.wikipedia.org/wiki/Roland-D%C3%A9sourdy_Airport,
2012,CZEE,medium_airport,Kelsey Airport,56.0374984741,-96.50969696039999,600,NA,CA,CA-MB,Kelsey,no,CZEE,KES,CZEE,ZEE,,https://en.wikipedia.org/wiki/Kelsey_Airport,
2013,CZEM,small_airport,Eastmain River Airport,52.226398,-78.522499,24,NA,CA,CA-QC,Eastmain River,yes,CZEM,ZEM,CZEM,,,https://en.wikipedia.org/wiki/Eastmain_River_Airport,
2014,CZFA,medium_airport,Faro Airport,62.20750045776367,-133.37600708007812,2351,NA,CA,CA-YT,Faro,no,CZFA,ZFA,CZFA,,,https://en.wikipedia.org/wiki/Faro_Airport_(Yukon),
2015,CZFD,small_airport,Fond-du-Lac Airport,59.3344,-107.181999,814,NA,CA,CA-SK,Fond-du-Lac,yes,CZFD,ZFD,CZFD,,,https://en.wikipedia.org/wiki/Fond-du-Lac_Airport,
2016,CZFG,small_airport,Pukatawagan Airport,55.749199,-101.265999,958,NA,CA,CA-MB,Pukatawagan,yes,CZFG,XPK,CZFG,ZFG,,https://en.wikipedia.org/wiki/Pukatawagan_Airport,
2017,CZFM,small_airport,Fort Mcpherson Airport,67.406993,-134.860182,116,NA,CA,CA-NT,Fort Mcpherson,yes,CZFM,ZFM,CZFM,,,https://en.wikipedia.org/wiki/Fort_McPherson_Airport,
2018,CZFN,small_airport,Tulita Airport,64.909496,-125.570297,332,NA,CA,CA-NT,Tulita,yes,CZFN,ZFN,CZFN,,,https://en.wikipedia.org/wiki/Tulita_Airport,Fort Norman
2019,CZGF,medium_airport,Grand Forks Airport,49.015598,-118.431,1720,NA,CA,CA-BC,Grand Forks,no,CZGF,ZGF,CZGF,,,https://en.wikipedia.org/wiki/Grand_Forks_Airport,
2020,CZGI,small_airport,Gods River Airport,54.839699,-94.078598,627,NA,CA,CA-MB,Gods River,yes,CZGI,ZGI,CZGI,,,https://en.wikipedia.org/wiki/Gods_River_Airport,
2021,CZGR,small_airport,Little Grand Rapids Airport,52.045417,-95.46617,1005,NA,CA,CA-MB,Little Grand Rapids,no,CZGR,ZGR,CZGR,,,https://en.wikipedia.org/wiki/Little_Grand_Rapids_Airport,
2022,CZHP,small_airport,High Prairie Airport,55.3936,-116.474998,1974,NA,CA,CA-AB,High Prairie,no,CZHP,ZHP,CZHP,,,https://en.wikipedia.org/wiki/High_Prairie_Airport,ZHP
2023,CZJG,medium_airport,Jenpeg Airport,54.51890182495117,-98.04609680175781,729,NA,CA,CA-MB,Jenpeg,no,CZJG,ZJG,CZJG,,,https://en.wikipedia.org/wiki/Jenpeg_Airport,
2024,CZJN,medium_airport,Swan River Airport,52.120602,-101.236,1100,NA,CA,CA-MB,Swan River,no,CZJN,ZJN,CZJN,,,https://en.wikipedia.org/wiki/Swan_River_Airport,
2025,CZKE,small_airport,Kashechewan Airport,52.282501,-81.677803,35,NA,CA,CA-ON,Kashechewan,yes,CZKE,ZKE,CZKE,,,https://en.wikipedia.org/wiki/Kashechewan_Airport,
2026,CZLQ,medium_airport,Thicket Portage Airport,55.31890106201172,-97.70780181884766,678,NA,CA,CA-MB,Thicket Portage,no,CZLQ,YTD,CZLQ,,,https://en.wikipedia.org/wiki/Thicket_Portage_Airport,ZLQ
2027,CZMD,small_airport,Muskrat Dam Airport,53.441399,-91.762802,911,NA,CA,CA-ON,Muskrat Dam,yes,CZMD,MSA,CZMD,,,https://en.wikipedia.org/wiki/Muskrat_Dam_Airport,ZMD
2028,CZML,small_airport,South Cariboo Region / 108 Mile Airport,51.736099243199995,-121.333000183,3126,NA,CA,CA-BC,108 Mile,no,CZML,ZMH,CZML,,,https://en.wikipedia.org/wiki/108_Mile_Ranch_Airport,"ZML, South Cariboo Regional Airport"
2029,CZMN,medium_airport,Pikwitonei Airport,55.58890151977539,-97.16419982910156,630,NA,CA,CA-MB,Pikwitonei,no,CZMN,PIW,CZMN,,,https://en.wikipedia.org/wiki/Pikwitonei_Airport,ZMN
2030,CZMT,medium_airport,Masset Airport,54.0275,-132.125,25,NA,CA,CA-BC,Masset,yes,CZMT,ZMT,CZMT,,,https://en.wikipedia.org/wiki/Masset_Airport,
2031,CZNG,small_airport,Poplar River Airport,52.996526,-97.274194,728,NA,CA,CA-MB,Poplar River,no,CZNG,XPP,CZNG,,,https://en.wikipedia.org/wiki/Poplar_River_Airport,ZNG
2032,CZNL,small_airport,Nelson Airport,49.494202,-117.301003,1755,NA,CA,CA-BC,Nelson,no,CZNL,,CZNL,,,https://en.wikipedia.org/wiki/Nelson_Airport_(British_Columbia),ZNL
2033,CZPB,small_airport,Sachigo Lake Airport,53.890885,-92.195935,876,NA,CA,CA-ON,Sachigo Lake,yes,CZPB,ZPB,CZPB,,,https://en.wikipedia.org/wiki/Sachigo_Lake_Airport,
2034,CZPC,medium_airport,Pincher Creek Airport,49.520429,-113.997002,3903,NA,CA,CA-AB,Pincher Creek,no,CZPC,WPC,CZPC,,,https://en.wikipedia.org/wiki/Pincher_Creek_Airport,ZPC
2035,CZPO,small_airport,Pinehouse Lake Airport,55.5280990601,-106.582000732,1278,NA,CA,CA-SK,Pinehouse Lake,no,CZPO,ZPO,CZPO,,,https://en.wikipedia.org/wiki/Pinehouse_Lake_Airport,ZPO
